Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Account__c,OrderApi__Auto_Send_Proforma_Invoice_Emails__c,OrderApi__Billing_City__c,OrderApi__Billing_Contact__c,OrderApi__Billing_Country__c,OrderApi__Billing_Postal_Code__c,OrderApi__Billing_State__c,OrderApi__Billing_Street__c,OrderApi__Business_Group__c,OrderApi__Calculate_Billing_Details__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Campaign_Page__c,OrderApi__Cancelled_Date__c,OrderApi__Closed_Date__c,OrderApi__Closed_Status__c,OrderApi__Contact__c,OrderApi__Created_by_Customer__c,OrderApi__Customer_Link__c,OrderApi__Customer_Reference_Number__c,OrderApi__Date__c,OrderApi__Description__c,OrderApi__EPayment__c,OrderApi__End_Date__c,OrderApi__Entity__c,OrderApi__Has_Installments__c,OrderApi__Has_Subscription__c,OrderApi__Invoice_Date__c,OrderApi__Is_Active__c,OrderApi__Is_Cancelled__c,OrderApi__Is_Closed__c,OrderApi__Is_Evergreen__c,OrderApi__Is_Invoiced__c,OrderApi__Is_Posted__c,OrderApi__Is_Recurring__c,OrderApi__Is_Scheduled__c,OrderApi__Is_Suspended__c,OrderApi__JSON_Data__c,OrderApi__Memo__c,OrderApi__Number_of_Installments__c,OrderApi__Payment_Gateway__c,OrderApi__Payment_Method__c,OrderApi__Payment_Terms__c,OrderApi__Posted_Date__c,OrderApi__Posting_Entity__c,OrderApi__Posting_Status__c,OrderApi__Preferred_Email__c,OrderApi__Proforma_Invoice_Email_Sent_Date__c,OrderApi__Proforma_Invoice_Email_Sent__c,OrderApi__Require_Payment_Method__c,OrderApi__Schedule_Frequency__c,OrderApi__Schedule_Status__c,OrderApi__Schedule_Type__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Source_Code__c,OrderApi__Start_Date__c,OrderApi__Status__c,OrderApi__Suspended_Date__c,OrderApi__Suspended_Reason__c,OrderApi__System_Refresh__c,OrderApi__Total__c,OrderApi__Valid_Payment_Method__c,OrderApi__Item_Count__c,OrderApi__Subscription_Lines__c,OrderApi__Subtotal__c,DonorApi__Acknowledged_Date__c,DonorApi__Acknowledgement_Method__c,DonorApi__Do_Not_Acknowledge__c,DonorApi__Forecast_Category__c,DonorApi__Forecasted_Amount__c,DonorApi__Forecasted_Close_Date__c,DonorApi__Gift_Match_Account__c,DonorApi__Gift_Match_Amount__c,DonorApi__Gift_Match_Contact__c,DonorApi__Gift_Matching_Company__c,DonorApi__Gift_Type__c,DonorApi__Grant_LOI_Submitted__c,DonorApi__Grant_Open_Date__c,DonorApi__Grant_Proposal_Deadline__c,DonorApi__Grant_Proposal_Response_Date__c,DonorApi__Grant_Proposal_Submitted__c,DonorApi__Grant_Term__c,DonorApi__Is_Acknowledged__c,DonorApi__Is_Won__c,DonorApi__Source__c,DonorApi__Stage__c,DonorApi__Tribute_Honoree__c,DonorApi__Tribute_Message__c,DonorApi__Tribute_Notification_City__c,DonorApi__Tribute_Notification_Country__c,DonorApi__Tribute_Notification_Email__c,DonorApi__Tribute_Notification_Method__c,DonorApi__Tribute_Notification_Phone__c,DonorApi__Tribute_Notification_Postal_Code__c,DonorApi__Tribute_Notification_State__c,DonorApi__Tribute_Notification_Street__c,DonorApi__Tribute_Notified__c,DonorApi__Tribute_Person_to_Notify__c,DonorApi__Tribute_Type__c,DonorApi__Tax_Deductible_Amount__c,OrderApi__Processing_Changes__c,OrderApi__Mass_Proforma_Email_Subject__c,OrderApi__Is_Pending_Payment__c,OrderApi__Due_Date__c,OrderApi__Encrypted_Id__c,OrderApi__Is_Proforma__c,OrderApi__Adjustment_Reason__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Credits_Applied__c,OrderApi__Credits_and_Adjustments__c,OrderApi__Generate_Installments__c,OrderApi__Is_Voided__c,OrderApi__Overall_Total__c,OrderApi__Paid_Date__c,OrderApi__Sales_Order_Status__c,LastViewedDate,LastReferencedDate,OrderApi__Is_Open__c,OrderApi__Account__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Campaign_Page__r.Name,OrderApi__Contact__r.External_Id__c,OrderApi__EPayment__r.External_Id__c,OrderApi__Payment_Gateway__r.External_Id__c,OrderApi__Payment_Method__r.External_Id__c,OrderApi__Payment_Terms__r.External_Id__c,OrderApi__Source_Code__r.Name,DonorApi__Gift_Match_Account__r.External_Id__c,DonorApi__Gift_Match_Contact__r.External_Id__c
a1J4W00000CvxMTUAZ,false,000001056,204,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm0FQAQ,false,Upper Darby,Nellie Ford,United States,19082,Pennsylvania,240 Ashby Rd,a0o4W00000MOvweQAD,true,true,,,2017-06-21,Invoiced to Customer,0034W00002AU8VFQA1,false,"<a href=""/0034W00002AU8VF"" target=""_blank"">Nellie Ford</a>",7004247,2017-06-21,,,,Contact,false,false,2017-06-21,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{""a1I6A000002NfpiUAC"":[""a0k6A0000021Xh1QAE""]}}",,,,,a1A4W00000Dz3doUAB,2017-06-21,Invoice,Posted,,,false,false,,,Simple Receipt,Upper Darby,Nellie Ford,United States,19082,Pennsylvania,240 Ashby Rd,,,Closed,,,false,150,false,6,0,150,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-06-21,6OB+ANAAIhLGQlC2daJjzDXcl7L33fiIA8qdPZwmybE=,false,,,,0,,,false,false,,,Paid,,,false,83,FON-International Association,,140,,,,1,,,
a1J4W00000CvxMUUAZ,false,000001057,206,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm0FQAQ,false,New York,Amy Christensen,United States,10017,New York,529 5th Ave,a0o4W00000MOvweQAD,true,true,,,2017-08-18,Invoiced to Customer,0034W00002AU8VGQA1,false,"<a href=""/0034W00002AU8VG"" target=""_blank"">Amy Christensen</a>",3184690,2017-08-18,,,,Contact,false,false,2017-08-18,false,false,true,false,true,true,false,false,false,,,,,,a1A4W00000Dz3doUAB,2017-08-18,Invoice,Posted,,,false,false,,,Simple Receipt,New York,Amy Christensen,United States,10017,New York,529 5th Ave,,,Closed,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-08-18,tGsZaScvHPgKeVcpuWSVoxPn/cefEWocgtnRgoOb6uE=,false,,,,0,,,false,false,,,Paid,,,false,83,FON-International Association,,141,,,,1,,,
a1J4W00000CvxMVUAZ,false,000001058,207,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021flzTQAQ,false,Baltimore,Randall Schneider,United States,21218,Maryland,1500 Kingsway Road,a0o4W00000MOvweQAD,true,true,,,2017-08-21,Invoiced to Customer,0034W00002AU8VIQA1,false,"<a href=""/0034W00002AU8VI"" target=""_blank"">Randall Schneider</a>",7754422,2017-08-21,,,,Contact,false,false,2017-08-21,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{""a1I6A000002NfpqUAC"":[""a0k6A0000021Xh1QAE""]}}",,,,,a1A4W00000Dz3doUAB,2017-08-21,Invoice,Posted,,,false,false,,,Simple Receipt,Baltimore,Randall Schneider,United States,21218,Maryland,1500 Kingsway Road,,,Closed,,,false,340,false,9,0,340,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-08-21,XXREHcr18jJZXEwSbUn2sC7bhFuSIktlqkG+T0CA8o4=,false,,,,0,,,false,false,,,Paid,,,false,82,FON-International Association,,143,,,,1,,,
a1J4W00000CvxMWUAZ,false,000001059,208,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021flzTQAQ,false,San Francisco,Tom Schultz,United States,94108,California,131 Waverly Pl,a0o4W00000MOvweQAD,true,true,,,2017-08-25,Invoiced to Customer,0034W00002AU8VJQA1,false,"<a href=""/0034W00002AU8VJ"" target=""_blank"">Tom Schultz</a>",5437058,2017-08-25,,,,Contact,false,false,2017-08-25,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-08-25,Invoice,Posted,,,false,false,,,Simple Receipt,San Francisco,Tom Schultz,United States,94108,California,131 Waverly Pl,,,Closed,,,false,100,false,1,0,100,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-08-25,ybDyYyh/bQ2qGx9r0zVw516EsaYUr0RRGyk8B3758lA=,false,,,,0,,,false,false,,,Paid,,,false,82,FON-International Association,,179,,,,1,,,
a1J4W00000CvxMXUAZ,false,000001060,209,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021flzTQAQ,false,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,a0o4W00000MOvweQAD,true,true,,,2016-08-06,Invoiced to Customer,0034W00002AU8VKQA1,false,"<a href=""/0034W00002AU8VK"" target=""_blank"">Lizzie Mullins</a>",6091957,2016-08-06,,,,Contact,false,false,2016-08-06,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{""a1I6A000002Nfq0UAC"":[""a0k6A0000021Xh1QAE""]}}",,,,,a1A4W00000Dz3doUAB,2016-08-06,Invoice,Posted,,,false,false,,,Simple Receipt,Blaine,Lizzie Mullins,United States,98230,Washington,4407 Masterson Rd,,,Closed,,,false,380,false,10,0,380,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2016-08-06,dIU8Kh5AMjlnD1oGrDbhHK5iC4zFKuwq2cyqYvgUDzM=,false,,,,0,,,false,false,,,Paid,,,false,82,FON-International Association,,180,,,,1,,,
a1J4W00000CvxMYUAZ,false,000001061,210,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021flzTQAQ,false,Urbana,Jerome Bates,United States,61801,Illinois,1401 W Green St,a0o4W00000MOvweQAD,true,true,,,2017-07-07,Invoiced to Customer,0034W00002AU8S8QAL,false,"<a href=""/0034W00002AU8S8"" target=""_blank"">Jerome Bates</a>",6949948,2017-07-07,,,,Contact,false,false,2017-07-07,false,false,true,false,true,true,false,false,false,,,,,,a1A4W00000Dz3doUAB,2017-07-07,Invoice,Posted,,,false,false,,,Simple Receipt,Urbana,Jerome Bates,United States,61801,Illinois,1401 W Green St,,,Closed,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-07-07,RtFqb+/WopFFAYM0bDiYSiGhYc7qFkASrCwpWr7J0B4=,false,,,,0,,,false,false,,,Paid,,,false,82,FON-International Association,,181,,,,1,,,
a1J4W00000CvxMZUAZ,false,000001062,211,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021flzTQAQ,false,Bremerton,Jim Neal,United States,98337,Washington,545 5th St,a0o4W00000MOvweQAD,true,true,,,2017-12-25,Invoiced to Customer,0034W00002AU8VLQA1,false,"<a href=""/0014W000021flzT"" target=""_blank"">FON-Apple</a>",6212903,2017-12-25,,,,Account,false,false,2017-12-25,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-12-25,Invoice,Posted,,,false,false,,,Simple Receipt,Stratford,Jim Neal,United States,6615,Connecticut,40 Macs Harbor Ct,,,Closed,,,false,20,false,1,0,20,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-12-25,tjiw0MVt8cXpQ/STSZ6d092SikqmJUiKmp4KrRhm0/s=,false,,,,0,,,false,false,,,Paid,,,false,82,FON-International Association,,182,,,,1,,,
a1J4W00000CvxMaUAJ,false,000001063,205,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm18QAA,false,Los Alamos,David Tyler,United States,87544,New Mexico,1981 41st St,a0o4W00000MOvweQAD,true,true,,,2014-04-27,Invoiced to Customer,0034W00002AU8VMQA1,false,"<a href=""/0034W00002AU8VM"" target=""_blank"">David Tyler</a>",2963782,2014-04-27,,,,Contact,false,false,2014-04-27,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{""a1I6A000002NfqCUAS"":[""a0k6A0000021Xh1QAE""]}}",,,,,a1A4W00000Dz3doUAB,2014-04-27,Invoice,Posted,,,false,false,,,Simple Receipt,Los Alamos,David Tyler,United States,87544,New Mexico,1981 41st St,,,Closed,,,false,165,false,6,0,165,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2014-04-27,Em0NxBwoOaiXzViABQEtTqyS3a6hdvWB7dvH/5mF/h0=,false,,,,0,,,false,false,,,Paid,,,false,81,FON-International Association,,183,,,,1,,,
a1J4W00000CvxMbUAJ,false,000001064,283,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm18QAA,false,Upper Darby,Matilda Sanchez,United States,19082,Pennsylvania,240 Ashby Rd,a0o4W00000MOvweQAD,true,true,,,2017-07-03,Invoiced to Customer,0034W00002AU8VNQA1,false,"<a href=""/0034W00002AU8VN"" target=""_blank"">Matilda Sanchez</a>",8216974,2017-07-03,,,,Contact,false,false,2017-07-03,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-07-03,Invoice,Posted,,,false,false,,,Simple Receipt,Upper Darby,Matilda Sanchez,United States,19082,Pennsylvania,240 Ashby Rd,,,Closed,,,false,100,false,1,0,100,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-07-03,O59mExXd+HkvMCIOFEhbPhLMEAjqjZWR6h5FfPxsnJU=,false,,,,0,,,false,false,,,Paid,,,false,81,FON-International Association,,184,,,,1,,,
a1J4W00000CvxMcUAJ,false,000001065,272,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm18QAA,false,Danielson,Mason Patterson,United States,6239,Connecticut,898 N Main St,a0o4W00000MOvweQAD,true,true,,,2017-09-19,Invoiced to Customer,0034W00002AU8VOQA1,false,"<a href=""/0034W00002AU8VO"" target=""_blank"">Mason Patterson</a>",1084827,2017-09-19,,,,Contact,false,false,2017-09-19,false,false,true,false,true,true,false,false,false,,,,,,a1A4W00000Dz3doUAB,2017-09-19,Invoice,Posted,,,false,false,,,Simple Receipt,Danielson,Mason Patterson,United States,6239,Connecticut,898 N Main St,,,Closed,,,false,0,false,0,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-09-19,UJ06XNg7XacMQRFqiuWXjhWKAONfDmiztWT0nWtyIqw=,false,,,,0,,,false,false,,,Paid,,,false,81,FON-International Association,,227,,,,1,,,
a1J4W00000CvxMdUAJ,false,000001066,273,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm18QAA,false,Williamsville,Winifred Fields,United States,14221,New York,1042 N Forest Rd,a0o4W00000MOvweQAD,true,true,,,2017-12-26,Invoiced to Customer,0034W00002AU8VPQA1,false,"<a href=""/0034W00002AU8VP"" target=""_blank"">Winifred Fields</a>",9633744,2017-12-26,,,,Contact,false,false,2017-12-26,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-12-26,Invoice,Posted,,,false,false,,,Simple Receipt,Williamsville,Winifred Fields,United States,14221,New York,1042 N Forest Rd,,,Closed,,,false,100,false,1,0,100,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-12-26,enebCjQmcTJ78TYUtO8FwlMV1ETzQBa7M/gtujmeVBI=,false,,,,0,,,false,false,,,Paid,,,false,81,FON-International Association,,228,,,,1,,,
a1J4W00000CvxMeUAJ,false,000001067,274,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm18QAA,false,Oyster Bay,Patrick Bowman,United States,11771,New York,45 Mccouns Ln,a0o4W00000MOvweQAD,true,true,,,2016-06-12,Invoiced to Customer,0034W00002AU8VQQA1,false,"<a href=""/0014W000021fm18"" target=""_blank"">FON-General Motors</a>",4928204,2016-06-12,,,,Account,false,false,2016-06-12,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{""a1I6A000002NfqLUAS"":[""a0k6A0000021Xh1QAE""]}}",,,,,a1A4W00000Dz3doUAB,2016-06-12,Invoice,Posted,,,false,false,,,Simple Receipt,Williamsville,Patrick Bowman,United States,14221,New York,1042 N Forest Rd,,,Closed,,,false,455,false,9,0,455,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2016-06-12,Vun6+4OAWdyxsPsuc2aPT4u5E1AJxWk20pdfHPVgLSQ=,false,,,,0,,,false,false,,,Paid,,,false,81,FON-International Association,,229,,,,1,,,
a1J4W00000CvxMfUAJ,false,000001068,275,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021flzUQAQ,false,Zurich,Jose Sparks,Switzerland,,,Dreikonigstrasse 26,a0o4W00000MOvweQAD,true,true,,,2017-08-18,Invoiced to Customer,0034W00002AU8VRQA1,false,"<a href=""/0034W00002AU8VR"" target=""_blank"">Jose Sparks</a>",9048113,2017-08-18,,,,Contact,false,false,2017-08-18,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-08-18,Invoice,Posted,,,false,false,,,Simple Receipt,Zurich,Jose Sparks,Switzerland,,,Dreikonigstrasse 26,,,Closed,,,false,100,false,1,0,100,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-08-18,nFPvoCSzg22W0zr21gr4AMx8QsUZTU+5MKJZM7fH2cs=,false,,,,0,,,false,false,,,Paid,,,false,80,FON-International Association,,230,,,,1,,,
a1J4W00000CvxMgUAJ,false,000001069,276,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021flzUQAQ,false,Fribourg,Alexander Curry,Switzerland,,,Route de la Vignettz 46,a0o4W00000MOvweQAD,true,true,,,2017-05-09,Invoiced to Customer,0034W00002AU8S0QAL,false,"<a href=""/0034W00002AU8S0"" target=""_blank"">Alexander Curry</a>",4961750,2017-05-09,,,,Contact,false,false,2017-05-09,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-05-09,Invoice,Posted,,,false,false,,,Simple Receipt,Fribourg,Alexander Curry,Switzerland,,,Route de la Vignettz 46,,,Closed,,,false,0,false,1,0,0,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-05-09,c5o96DrWgc4n1KSMP97CTF9eWiJ1iDM+ZRUwr/UvsjM=,false,,,,0,,,false,false,,,Paid,,,false,80,FON-International Association,,231,,,,1,,,
a1J4W00000CvxMhUAJ,false,000001070,277,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021flzUQAQ,false,Bern,Norman Nguyen,Switzerland,,,Schutzenmattstrasse 11,a0o4W00000MOvweQAD,true,true,,,2017-06-29,Invoiced to Customer,0034W00002AU8VSQA1,false,"<a href=""/0034W00002AU8VS"" target=""_blank"">Norman Nguyen</a>",1123208,2017-06-29,,,,Contact,false,false,2017-06-29,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-06-29,Invoice,Posted,,,false,false,,,Simple Receipt,Bern,Norman Nguyen,Switzerland,,,Schutzenmattstrasse 11,,,Closed,,,false,100,false,1,0,100,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-06-29,fDbBd+Rdl7WuODTVZ3OkmrPxTSIUuyXcaPSDy7PV6xI=,false,,,,0,,,false,false,,,Paid,,,false,80,FON-International Association,,232,,,,1,,,
a1J4W00000CvxMiUAJ,false,000001071,278,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021flzUQAQ,false,Zurich,William Curtis,Switzerland,,,Dreikonigstrasse 26,a0o4W00000MOvweQAD,true,true,,,2017-09-19,Invoiced to Customer,0034W00002AU8VTQA1,false,"<a href=""/0034W00002AU8VT"" target=""_blank"">William Curtis</a>",9922118,2017-09-19,,,,Contact,false,false,2017-09-19,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-09-19,Invoice,Posted,,,false,false,,,Simple Receipt,Zurich,William Curtis,Switzerland,,,Dreikonigstrasse 26,,,Closed,,,false,200,false,1,0,200,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-09-19,U6MJc4ZeIO/D5ijfvHMIKClOSaDq3Hn1MxVDOvqjxWQ=,false,,,,0,,,false,false,,,Paid,,,false,80,FON-International Association,,233,,,,1,,,
a1J4W00000CvxMjUAJ,false,000001072,279,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021flzUQAQ,false,Fribourg,Barbara Francis,Switzerland,,,Chemin des Grottes 14,a0o4W00000MOvweQAD,true,true,,,2017-07-15,Invoiced to Customer,0034W00002AU8VUQA1,false,"<a href=""/0014W000021flzU"" target=""_blank"">FON-Phillips 66</a>",3963953,2017-07-15,,,,Account,false,false,2017-07-15,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-07-15,Invoice,Posted,,,false,false,,,Simple Receipt,Bern,Barbara Francis,Switzerland,,,Zahringerstrasse 13A,,,Closed,,,false,100,false,1,0,100,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-07-15,W98lVuC5Ue1U1C0aSnxfVGzOl4gHyxfootLhMpZiSCM=,false,,,,0,,,false,false,,,Paid,,,false,80,FON-International Association,,234,,,,1,,,
a1J4W00000CvxMkUAJ,false,000001073,280,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm0TQAQ,false,Lansing,Jose Hernandez,United States,48910,Michigan,4931 Contec Dr,a0o4W00000MOvweQAD,true,true,,,2015-05-20,Invoiced to Customer,0034W00002AU8VVQA1,false,"<a href=""/0034W00002AU8VV"" target=""_blank"">Jose Hernandez</a>",3248859,2015-05-20,,,,Contact,false,false,2015-05-20,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{""a1I6A000002NfqZUAS"":[""a0k6A0000021Xh1QAE""]}}",,,,,a1A4W00000Dz3doUAB,2015-05-20,Invoice,Posted,,,false,false,,,Simple Receipt,Lansing,Jose Hernandez,United States,48910,Michigan,4931 Contec Dr,,,Closed,,,false,255,false,13,0,255,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2015-05-20,InmyYDDBlfTWegZvlKPS3LEF4TKDgXoHcxlqVVVlyfc=,false,,,,0,,,false,false,,,Paid,,,false,79,FON-International Association,,235,,,,1,,,
a1J4W00000CvxMlUAJ,false,000001074,281,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm0TQAQ,false,Lansing,Della Hernandez,United States,48910,Michigan,4931 Contec Dr,a0o4W00000MOvweQAD,true,true,,,2017-12-17,Invoiced to Customer,0034W00002AU8VWQA1,false,"<a href=""/0034W00002AU8VW"" target=""_blank"">Della Hernandez</a>",7406653,2017-12-17,,,,Contact,false,false,2017-12-17,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-12-17,Invoice,Posted,,,false,false,,,Simple Receipt,Lansing,Della Hernandez,United States,48910,Michigan,4931 Contec Dr,,,Closed,,,false,100,false,1,0,100,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-12-17,NjSyWiSk+N/ytzkFuXkxiChrV6nPQ8emUBTA6/69urE=,false,,,,0,,,false,false,,,Paid,,,false,79,FON-International Association,,236,,,,1,,,
a1J4W00000CvxMmUAJ,false,000001075,282,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm0TQAQ,false,Loysburg,Brant Morgan,United States,16659,Pennsylvania,133 Beaver Creek Rd,a0o4W00000MOvweQAD,true,true,,,2015-07-02,Invoiced to Customer,0034W00002AU8VXQA1,false,"<a href=""/0034W00002AU8VX"" target=""_blank"">Brant Morgan</a>",9860373,2015-07-02,,,,Contact,false,false,2015-07-02,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{""a1I6A000002NfqnUAC"":[""a0k6A0000021Xh1QAE""]}}",,,,,a1A4W00000Dz3doUAB,2015-07-02,Invoice,Posted,,,false,false,,,Simple Receipt,Loysburg,Brant Morgan,United States,16659,Pennsylvania,133 Beaver Creek Rd,,,Closed,,,false,390,false,10,0,390,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2015-07-02,NPbB7AtD/VyMZZ4jQW2PUSwWZ4CxtV3fKJSsLxg9eP0=,false,,,,0,,,false,false,,,Paid,,,false,79,FON-International Association,,237,,,,1,,,
a1J4W00000CvxMnUAJ,false,000001076,346,2020-08-28T02:16:22.000+0000,2020-09-25T13:05:10.000+0000,2020-09-25T13:05:10.000+0000,0014W000021fm0TQAQ,false,Bethesda,Don Tucker,United States,20814,Maryland,4623 Rosedale Avenue,a0o4W00000MOvweQAD,true,true,,,2017-11-28,Invoiced to Customer,0034W00002AU8TOQA1,false,"<a href=""/0034W00002AU8TO"" target=""_blank"">Don Tucker</a>",3078727,2017-11-28,,,,Contact,false,false,2017-11-28,false,false,true,false,true,true,false,false,false,"{""solBadgeTypes"":{}}",,,,,a1A4W00000Dz3doUAB,2017-11-28,Invoice,Posted,,,false,false,,,Simple Receipt,Bethesda,Don Tucker,United States,20814,Maryland,4623 Rosedale Avenue,,,Closed,,,false,20,false,1,0,20,,,false,Open,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,false,,,0,false,,false,2017-11-28,7f/R0k//nq4Pxq3cA+XJSomv1lkPjHux3HsIyt6YYKU=,false,,,,0,,,false,false,,,Paid,,,false,79,FON-International Association,,265,,,,1,,,
