Id,OrderApi__Term__c,Name,OrderApi__Sales_Order__c,OrderApi__Account__c,OrderApi__Activation_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignments_Allowed__c,OrderApi__Assignments_Available__c,OrderApi__Auto_Assign_Account_Contacts__c,OrderApi__Auto_Assign_Contact__c,OrderApi__Auto_Assign_Rule__c,OrderApi__Auto_Assign__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Contact__c,OrderApi__Disable_Scheduling__c,OrderApi__Enable_Auto_Renew__c,OrderApi__End_Date__c,OrderApi__Entity__c,OrderApi__GL_Account__c,OrderApi__Is_Amendment__c,OrderApi__Is_Installment_Calculated__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Required_Package_Item__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Subscription__c,OrderApi__Is_Tax__c,OrderApi__Is_Valid__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Package_Item__c,OrderApi__Payment_Method__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Required_Package_Items__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Method__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Shipping_Tracking_Number__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__System_Override__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total_Installment_Price__c,OrderApi__Total__c,EventApi__Attendee__c,EventApi__Event__c,EventApi__Schedule_Item__c,EventApi__Sponsor_Package__c,EventApi__Ticket_Type__c,ROEApi__Group_Registration_Key__c,DonorApi__Tax_Deductible_Amount__c,DonorApi__Write_In__c,ProgramApi__Program_Profile__c,ProgramApi__Program_Term__c,OrderApi__Do_Not_Collect_Payment__c,EventApi__Is_Required_Schedule_Item__c,OrderApi__Display_Item__c,OrderApi__Foreign_Key__c,OrderApi__Incomplete__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Subscription_Start_Date__c,OrderApi__Item_Tax_Percent__c,OrderApi__Parent_Is_Installment_Calculated__c,OrderApi__Parent_Total_Installment_Price__c,OrderApi__Parent_Total__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__AR_Account__c,OrderApi__Adjustment_Reason__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Credit_Note__c,OrderApi__Credits_Applied__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Line_Posted__c,OrderApi__Payment_Priority__c,OrderApi__Posted_Date__c,OrderApi__Credit_Memo__c,OrderApi__Item_Name__c,OrderApi__Overall_Total__c,Revenue_Category__c,Revenue_Subcategory__c,Program_Term_Is_Maintenance__c,OrderApi__Term__r.Id,OrderApi__Sales_Order__r.Id,OrderApi__Account__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Contact__r.Id,OrderApi__GL_Account__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Package_Item__r.Id,OrderApi__Payment_Method__r.Id,OrderApi__Price_Rule__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Shipping_Method__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.Id,EventApi__Attendee__r.Id,EventApi__Event__r.Id,EventApi__Schedule_Item__r.Id,EventApi__Sponsor_Package__r.Id,EventApi__Ticket_Type__r.Id,ProgramApi__Program_Profile__r.Id,ProgramApi__Program_Term__r.Id,OrderApi__AR_Account__r.Id,OrderApi__Credit_Note__r.Id,OrderApi__Credit_Memo__r.Id
a1I4W00000HFZxWUAX,,0000003136,a1J4W00000CgFz6UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofSQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,,,false,a1C4W00000845TCUAY,1,0,0,,Bern,Mike Campbell,Switzerland,,,,Hallerstrasse 16,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz6UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofSQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S7QAI,,,a1C4W00000845TCUAY,,,,,,,,,,,,,,
a1I4W00000HFZxXUAX,,0000003137,a1J4W00000CgFz6UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofSQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,,,Lunch,0,,,false,,1,0,0,,Bern,Mike Campbell,Switzerland,,,,Hallerstrasse 16,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz6UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofSQAR,a104W00000G3d1EQAR,,,,,,,,,,,,,,,,,,,
a1I4W00000HFZxYUAX,,0000003138,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,,,Sponsor Registration 2015 Conference,0,,,false,,1,0,150,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,150,false,false,0,0,150,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Registration,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,,,,,,,,,,,,,,,,,,,
a1I4W00000HFZxZUAX,,0000003139,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,,,Welcome Breakfast,0,,,false,,1,0,0,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,,,,,,,,,,,,,,,,,,,
a1I4W00000HFZxaUAH,,0000003140,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,,,Lunch,0,,,false,,1,0,0,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,,,,,,,,,,,,,,,,,,,
a1I4W00000HFZxbUAH,,0000003141,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,,,Session 3: Round Table,0,,,false,,1,0,0,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,,,,,,,,,,,,,,,,,,,
a1I4W00000HFZxcUAH,,0000003142,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,,,Session 4b: How to Lead and Follow,0,,,false,,1,0,0,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,,,,,,,,,,,,,,,,,,,
a1I4W00000HFZxdUAH,,0000003143,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,,,false,a1C4W00000845T6UAI,1,0,0,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926RzQAI,,,a1C4W00000845T6UAI,,,,,,,,,,,,,,
a1I4W00000HFZxeUAH,,0000003144,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926S1QAI,Executive Reception & Dinner,25,,,false,a1C4W00000845T7UAI,1,0,25,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,25,false,false,0,0,25,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S1QAI,,,a1C4W00000845T7UAI,,,,,,,,,,,,,,
a1I4W00000HFZxfUAH,,0000003145,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,,,false,a1C4W00000845T8UAI,1,0,15,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,15,false,false,0,0,15,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SBQAY,,,a1C4W00000845T8UAI,,,,,,,,,,,,,,
a1I4W00000HFZxgUAH,,0000003146,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,,,false,a1C4W00000845T9UAI,1,0,0,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S8QAI,,,a1C4W00000845T9UAI,,,,,,,,,,,,,,
a1I4W00000HFZxhUAH,,0000003147,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926S9QAI,Marketing Keynote with Lunch,0,,,false,a1C4W00000845TBUAY,1,0,0,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S9QAI,,,a1C4W00000845TBUAY,,,,,,,,,,,,,,
a1I4W00000HFZxiUAH,,0000003148,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,,,false,a1C4W00000845TCUAY,1,0,0,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S7QAI,,,a1C4W00000845TCUAY,,,,,,,,,,,,,,
a1I4W00000HFZxjUAH,,0000003149,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926S3QAI,Season 7b: Minimizing Conflict in High Stress Situations,0,,,false,a1C4W00000845TDUAY,1,0,0,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S3QAI,,,a1C4W00000845TDUAY,,,,,,,,,,,,,,
a1I4W00000HFZxkUAH,,0000003150,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926SDQAY,Closing Keynote,0,,,false,a1C4W00000845TEUAY,1,0,0,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SDQAY,,,a1C4W00000845TEUAY,,,,,,,,,,,,,,
a1I4W00000HFZxlUAH,,0000003151,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofTQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926SCQAY,Golf Tournament,175,,,false,a1C4W00000845TFUAY,1,0,175,,Luzern,Genevieve Ball,Switzerland,,,,Adligenswilerstrasse 39,,,,175,false,false,0,0,175,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz7UAF,0014W000025FRmIQAW,FON-International Association,0034W00002DpofTQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SCQAY,,,a1C4W00000845TFUAY,,,,,,,,,,,,,,
a1I4W00000HFZxmUAH,,0000003152,a1J4W00000CgFz8UAF,0014W000025FRlxQAG,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofUQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGVQA4,a154W00000926RYQAY,Full Conference Pass,100,,,false,a1C4W00000845LCUAY,1,0,100,,ORPINGTON,Marc Cain,United Kingdom,,BR6 0JQ,,46  HIGH STREET,,,,100,false,false,0,0,100,,a1Y4W000002r0bsUAA,,,a1j4W00000SEaG2QAL,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Registration,false,,a1J4W00000CgFz8UAF,0014W000025FRlxQAG,FON-International Association,0034W00002DpofUQAR,a104W00000G3d1EQAR,a134W000009DZGVQA4,a154W00000926RYQAY,,,a1C4W00000845LCUAY,,,,,,a1Y4W000002r0bsUAA,,,a1j4W00000SEaG2QAL,,,,,
a1I4W00000HFZxnUAH,,0000003153,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofVQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,,,Member Registration 2015 Conference,0,,,false,,1,0,200,,BROMLEY,Estella Tucker,United Kingdom,,BR1 4SB,,50B  HILLCREST ROAD,,,,200,false,false,0,0,200,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Registration,false,,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,FON-International Association,0034W00002DpofVQAR,a104W00000G3d1EQAR,,,,,,,,,,,,,,,,,,,
a1I4W00000HFZxoUAH,,0000003154,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofVQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,,,Lunch,0,,,false,,1,0,0,,BROMLEY,Estella Tucker,United Kingdom,,BR1 4SB,,50B  HILLCREST ROAD,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,FON-International Association,0034W00002DpofVQAR,a104W00000G3d1EQAR,,,,,,,,,,,,,,,,,,,
a1I4W00000HFZxpUAH,,0000003155,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofVQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,,,Session 2a: Creative Brainstorming Methods,0,,,false,,1,0,0,,BROMLEY,Estella Tucker,United Kingdom,,BR1 4SB,,50B  HILLCREST ROAD,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,FON-International Association,0034W00002DpofVQAR,a104W00000G3d1EQAR,,,,,,,,,,,,,,,,,,,
a1I4W00000HFZxqUAH,,0000003156,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofVQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,,,Session 2b: Quality Assurance in Modern Organizations,0,,,false,,1,0,40,,BROMLEY,Estella Tucker,United Kingdom,,BR1 4SB,,50B  HILLCREST ROAD,,,,40,false,false,0,0,40,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,FON-International Association,0034W00002DpofVQAR,a104W00000G3d1EQAR,,,,,,,,,,,,,,,,,,,
a1I4W00000HFZxrUAH,,0000003157,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofVQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,,,Session 3: Round Table,0,,,false,,1,0,0,,BROMLEY,Estella Tucker,United Kingdom,,BR1 4SB,,50B  HILLCREST ROAD,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,FON-International Association,0034W00002DpofVQAR,a104W00000G3d1EQAR,,,,,,,,,,,,,,,,,,,
a1I4W00000HFZxsUAH,,0000003158,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofVQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,,,false,a1C4W00000845T6UAI,1,0,0,,BROMLEY,Estella Tucker,United Kingdom,,BR1 4SB,,50B  HILLCREST ROAD,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,FON-International Association,0034W00002DpofVQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926RzQAI,,,a1C4W00000845T6UAI,,,,,,,,,,,,,,
a1I4W00000HFZxtUAH,,0000003159,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofVQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,,,false,a1C4W00000845T8UAI,1,0,15,,BROMLEY,Estella Tucker,United Kingdom,,BR1 4SB,,50B  HILLCREST ROAD,,,,15,false,false,0,0,15,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,FON-International Association,0034W00002DpofVQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926SBQAY,,,a1C4W00000845T8UAI,,,,,,,,,,,,,,
a1I4W00000HFZxuUAH,,0000003160,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofVQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926S6QAI,Season 6: A Step Ahead: Anticipating Change,0,,,false,a1C4W00000845TAUAY,1,0,0,,BROMLEY,Estella Tucker,United Kingdom,,BR1 4SB,,50B  HILLCREST ROAD,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,FON-International Association,0034W00002DpofVQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S6QAI,,,a1C4W00000845TAUAY,,,,,,,,,,,,,,
a1I4W00000HFZxvUAH,,0000003161,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofVQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926S3QAI,Season 7b: Minimizing Conflict in High Stress Situations,0,,,false,a1C4W00000845TDUAY,1,0,0,,BROMLEY,Estella Tucker,United Kingdom,,BR1 4SB,,50B  HILLCREST ROAD,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFz9UAF,0014W000025FRlxQAG,FON-International Association,0034W00002DpofVQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926S3QAI,,,a1C4W00000845TDUAY,,,,,,,,,,,,,,
a1I4W00000HFZxwUAH,,0000003162,a1J4W00000CgFzAUAV,0014W000025FRlxQAG,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofWQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGhQAO,a154W00000926SNQAY,Sponsor Registration 2014 Conference,150,,,false,a1C4W00000845SgUAI,1,0,150,,KESTON,Marcus Clarke,United Kingdom,,BR2 6BA,,132 THE FLINT RESEARCH INSTITUTE HEATHFIELD ROAD,,,,150,false,false,0,0,150,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Registration,false,,a1J4W00000CgFzAUAV,0014W000025FRlxQAG,FON-International Association,0034W00002DpofWQAR,a104W00000G3d1EQAR,a134W000009DZGhQAO,a154W00000926SNQAY,,,a1C4W00000845SgUAI,,,,,,,,,,,,,,
a1I4W00000HFZxxUAH,,0000003163,a1J4W00000CgFzAUAV,0014W000025FRlxQAG,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofWQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,,,Session 4b: How to Lead and Follow,0,,,false,,1,0,0,,KESTON,Marcus Clarke,United Kingdom,,BR2 6BA,,132 THE FLINT RESEARCH INSTITUTE HEATHFIELD ROAD,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFzAUAV,0014W000025FRlxQAG,FON-International Association,0034W00002DpofWQAR,a104W00000G3d1EQAR,,,,,,,,,,,,,,,,,,,
a1I4W00000HFZxyUAH,,0000003164,a1J4W00000CgFzAUAV,0014W000025FRlxQAG,,1,,,false,true,Contact,true,true,a0o4W00000M5SknQAF,true,0034W00002DpofWQAR,false,false,,Contact,a104W00000G3d1EQAR,false,false,true,false,false,false,false,false,true,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,,,false,a1C4W00000845T6UAI,1,0,0,,KESTON,Marcus Clarke,United Kingdom,,BR2 6BA,,132 THE FLINT RESEARCH INSTITUTE HEATHFIELD ROAD,,,,0,false,false,0,0,0,,,,,,,0,,,,false,false,false,,false,,,0,false,0,0,,,,,,,,,,,false,false,false,,,,,,Events,Other,false,,a1J4W00000CgFzAUAV,0014W000025FRlxQAG,FON-International Association,0034W00002DpofWQAR,a104W00000G3d1EQAR,a134W000009DZGdQAO,a154W00000926RzQAI,,,a1C4W00000845T6UAI,,,,,,,,,,,,,,
