Id,Name,External_Id__c,OrderApi__Invoice__c,OrderApi__Activation_Date__c,OrderApi__Adjustment_Reason__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__Credit_Memo__c,OrderApi__Deferred_Revenue_Adjustment__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Is_Adjustment__c,OrderApi__Is_Posted__c,OrderApi__Is_Renewal__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Parent_Sales_Order_Line__c,OrderApi__Posted_Date__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__AR_Account__c,OrderApi__Adjustments__c,OrderApi__Amount_Paid__c,OrderApi__Amount_Refunded__c,OrderApi__Balance_Due__c,OrderApi__Contact__c,OrderApi__Credits_Applied__c,OrderApi__Invoice_Line__c,OrderApi__Is_Child_Line__c,OrderApi__Payment_Priority__c,OrderApi__Credit_Note__c,OrderApi__Tax_Amount__c,OrderApi__Total_with_Tax__c,OrderApi__Invoice__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__Credit_Memo__r.External_Id__c,OrderApi__GL_Account__r.Id,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Parent_Sales_Order_Line__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,OrderApi__AR_Account__r.Id,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Credit_Note__r.External_Id__c
a114W00000KvqiHQAR,0000002197,379,a124W00000MTdjsQAD,,Credit Memo created for overpayment,true,a0o4W00000M5SknQAF,true,a0x4W00000QPZnHQAX,false,,a104W00000G3d1GQAR,true,true,false,false,false,,,Credit,0,,2018-08-22,false,,1,10000,,Arlington,Justin Pratt,United States,22201,Virginia,932 N Kenmore St,,,10000,false,0,10000,a104W00000G3d1EQAR,0,0,0,0,0034W00002Dpof0QAB,0,,true,,,,,458,FON-International Association,3,a104W00000G3d1GQAR,,,,,,,,a104W00000G3d1EQAR,75,,
a114W00000KvqiIQAR,0000002198,380,a124W00000MTdjwQAD,2018-08-22,,true,a0o4W00000M5SknQAF,true,,false,2019-08-21,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,,,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFa8jUAD,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,a1R4W000004PyfOUAS,,300,false,0,300,a104W00000G3d1FQAR,0,0,0,300,0034W00002Dpof0QAB,0,,false,,,,,462,FON-International Association,,a104W00000G3d1EQAR,155,651,,476,1576,a1R4W000004PyfOUAS,,a104W00000G3d1FQAR,75,,
a114W00000KvqiJQAR,0000002199,381,a124W00000MTdjpQAD,,Credit Memo created for overpayment,true,a0o4W00000M5SknQAF,true,a0x4W00000QPZnIQAX,false,,a104W00000G3d1GQAR,true,true,false,false,false,,,Credit,0,,2018-08-22,false,,1,700,,Chillicothe,Lloyd Welch,United States,45601,Ohio,20544 US 23 N,,,700,false,0,700,a104W00000G3d1EQAR,0,0,0,0,0034W00002DpogVQAR,0,,true,,,,,455,FON-International Association,4,a104W00000G3d1GQAR,,,,,,,,a104W00000G3d1EQAR,254,,
a114W00000KvqiKQAR,0000002201,382,a124W00000MTdjwQAD,,Credit Memo created for overpayment,true,a0o4W00000M5SknQAF,true,a0x4W00000QPZnLQAX,false,,a104W00000G3d1GQAR,true,true,false,false,false,,,Credit,0,,2018-09-10,false,,1,50,,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,,,50,false,0,50,a104W00000G3d1FQAR,0,0,0,0,0034W00002Dpof0QAB,0,,true,,,,,462,FON-International Association,7,a104W00000G3d1GQAR,,,,,,,,a104W00000G3d1FQAR,75,,
a114W00000KvqiLQAR,0000002202,383,a124W00000MTdjxQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926R3QAI,Baseball Hat,25,,,false,a1C4W00000845KQUAY,1,25,a1I4W00000HFa8lUAD,San Francisco,Justin Pratt,United States,94108,California,131 Waverly Pl,,,25,false,0,25,a104W00000G3d1FQAR,0,0,0,25,0034W00002Dpof0QAB,0,,false,1,,,,463,FON-International Association,,a104W00000G3d1EQAR,152,688,,230,1707,,,a104W00000G3d1FQAR,75,,
a114W00000Kvr1fQAB,0000002203,384,a124W00000MTdjyQAD,2018-10-01,,true,a0o4W00000M5SknQAF,true,,false,2019-09-30,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,50,,,true,,1,4.17,a1I4W00000HFa8oUAD,,,,,,,a1R4W000004PyfTUAS,,4.17,false,0,4.17,a104W00000G3d1FQAR,0,0,0,4.17,,0,,false,,,,,464,FON-International Association,,a104W00000G3d1EQAR,156,652,,,1710,a1R4W000004PyfTUAS,,a104W00000G3d1FQAR,,,
a114W00000Kvr1gQAB,0000002204,385,a124W00000MTdjzQAD,2018-10-01,,true,a0o4W00000M5SknQAF,true,,false,2019-09-30,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,50,,,true,,1,4.17,a1I4W00000HFa8oUAD,,,,,,,a1R4W000004PyfTUAS,,4.17,false,0,4.17,a104W00000G3d1FQAR,0,0,0,4.17,,0,,false,,,,,465,FON-International Association,,a104W00000G3d1EQAR,156,652,,,1710,a1R4W000004PyfTUAS,,a104W00000G3d1FQAR,,,
a114W00000Kvr1hQAB,0000002205,386,a124W00000MTdk0QAD,2018-10-01,,true,a0o4W00000M5SknQAF,true,,false,2019-09-30,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGoQAO,a154W00000926SdQAI,Associations Today Magazine,50,,,true,,1,4.17,a1I4W00000HFa8oUAD,,,,,,,a1R4W000004PyfTUAS,,4.17,false,0,4.17,a104W00000G3d1FQAR,0,0,0,4.17,,0,,false,,,,,492,FON-International Association,,a104W00000G3d1EQAR,156,652,,,1710,a1R4W000004PyfTUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqhMQAR,0000002434,387,a124W00000MTdcCQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1HQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926R3QAI,Baseball Hat,25,,,false,a1C4W00000845KQUAY,1,25,a1I4W00000HFZkrUAH,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,,,25,false,0,25,a104W00000G3d1FQAR,0,25,0,0,0034W00002DpofmQAB,0,,false,1,,,,238,FON-International Association,,a104W00000G3d1HQAR,152,688,,230,1438,,,a104W00000G3d1FQAR,139,,
a114W00000KvqhNQAR,0000002435,388,a124W00000MTdcCQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1HQAR,false,false,false,true,false,a134W000009DZGFQA4,a154W00000926QnQAI,Fedex Regular - US,5,,,false,a1C4W00000845KRUAY,1,5,a1I4W00000HFZksUAH,Muskegon,Aaron Marsh,United States,49444,Michigan,3368 Black Creek Rd,,,5,false,0,5,a104W00000G3d1FQAR,0,5,0,0,0034W00002DpofmQAB,0,,false,,,,,238,FON-International Association,,a104W00000G3d1HQAR,151,89,,568,1439,,,a104W00000G3d1FQAR,139,,
a114W00000KvqhOQAR,0000002436,389,a124W00000MTdcDQAT,2019-11-15,,true,a0o4W00000M5SknQAF,true,,false,2020-11-14,a104W00000G3d1fQAB,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,,,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZktUAH,,FON Fischer,,,,,a1R4W000004PyfOUAS,,300,false,0,300,a104W00000G3d1FQAR,0,300,0,0,0034W00002DpoeBQAR,0,,false,,,,,239,FON-International Association,,a104W00000G3d1fQAB,155,651,,476,1440,a1R4W000004PyfOUAS,,a104W00000G3d1FQAR,12,,
a114W00000KvqhPQAR,0000002437,390,a124W00000MTdcEQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1HQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926R3QAI,Baseball Hat,25,,,false,a1C4W00000845KQUAY,1,25,a1I4W00000HFZkyUAH,Erie,FON Fischer,United States,16504,PA,353 East 41st Street,,,25,false,0,25,a104W00000G3d1FQAR,0,25,0,0,0034W00002DpoeBQAR,0,,false,1,,,,240,FON-International Association,,a104W00000G3d1HQAR,152,688,,230,1445,,,a104W00000G3d1FQAR,12,,
a114W00000KvqhQQAR,0000002438,391,a124W00000MTdcEQAT,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1jQAB,false,false,false,true,false,a134W000009DZGFQA4,a154W00000926QnQAI,Fedex Regular - US,5,,,false,a1C4W00000845KRUAY,1,5,a1I4W00000HFZkzUAH,Erie,FON Fischer,United States,16504,PA,353 East 41st Street,,,5,false,0,5,a104W00000G3d1FQAR,0,5,0,0,0034W00002DpoeBQAR,0,,false,,,,,240,FON-International Association,,a104W00000G3d1jQAB,151,89,,568,1446,,,a104W00000G3d1FQAR,12,,
a114W00000KvqhRQAR,0000002439,392,a124W00000MTdcFQAT,2019-11-22,,true,a0o4W00000M5SknQAF,true,,false,2020-11-21,a104W00000G3d1fQAB,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,,,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZl7UAH,,FON Fischer,,,,,a1R4W000004PyfOUAS,,300,false,0,300,a104W00000G3d1FQAR,-200,100,0,0,0034W00002DpoeBQAR,0,,false,,,,,241,FON-International Association,,a104W00000G3d1fQAB,155,651,,476,1583,a1R4W000004PyfOUAS,,a104W00000G3d1FQAR,12,,
a114W00000KvqmNQAR,0000002670,393,a124W00000MTdfiQAD,2020-04-20,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZo1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,371,FON-International Association,,a104W00000G3d1eQAB,159,186,,,1314,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqmOQAR,0000002671,394,a124W00000MTdfjQAD,2020-04-20,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZo1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,398,FON-International Association,,a104W00000G3d1eQAB,159,186,,,1314,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqmPQAR,0000002672,395,a124W00000MTdfkQAD,2020-04-20,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZo1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,399,FON-International Association,,a104W00000G3d1eQAB,159,186,,,1314,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqmQQAR,0000002673,396,a124W00000MTdflQAD,2020-04-20,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZo1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,400,FON-International Association,,a104W00000G3d1eQAB,159,186,,,1314,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqmRQAR,0000002674,397,a124W00000MTdfmQAD,2020-04-20,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZo1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,401,FON-International Association,,a104W00000G3d1eQAB,159,186,,,1314,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqmSQAR,0000002675,398,a124W00000MTdfnQAD,2020-04-20,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZo1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,402,FON-International Association,,a104W00000G3d1eQAB,159,186,,,1314,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqmTQAR,0000002676,399,a124W00000MTdfoQAD,2020-04-20,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZo1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,403,FON-International Association,,a104W00000G3d1eQAB,159,186,,,1314,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqmUQAR,0000002677,400,a124W00000MTdfpQAD,2020-04-20,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.63,a1I4W00000HFZo1UAH,,,,,,,a1R4W000004PyfRUAS,,416.63,false,0,416.63,a104W00000G3d1FQAR,0,0,0,416.63,,0,,false,,,,,404,FON-International Association,,a104W00000G3d1eQAB,159,186,,,1314,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000KvqmVQAR,0000002678,401,a124W00000MTdfqQAD,2020-04-20,,true,,true,,false,2020-12-31,a104W00000G3d1eQAB,false,false,false,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,,,true,,1,416.67,a1I4W00000HFZo1UAH,,,,,,,a1R4W000004PyfRUAS,,416.67,false,0,416.67,a104W00000G3d1FQAR,0,0,0,416.67,,0,,false,,,,,405,,,a104W00000G3d1eQAB,159,186,,,1314,a1R4W000004PyfRUAS,,a104W00000G3d1FQAR,,,
a114W00000Kvqi5QAB,0000002679,402,a124W00000MTdftQAD,2020-04-20,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1fQAB,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,,,true,a1C4W00000845KlUAI,1,675,a1I4W00000HFZo2UAH,,test test0420,,,,,a1R4W000004PyfNUAS,,675,false,0,675,a104W00000G3d1FQAR,0,0,0,675,0034W00002DpoedQAB,0,,false,,,,,406,FON-International Association,,a104W00000G3d1fQAB,155,96,,613,1315,a1R4W000004PyfNUAS,,a104W00000G3d1FQAR,113,,
a114W00000Kvqi6QAB,0000002680,403,a124W00000MTdftQAD,2020-04-20,,true,a0o4W00000M5SknQAF,false,,false,2020-12-31,a104W00000G3d1fQAB,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,a1I4W00000HFZo2UAH,,true,a1C4W00000845LPUAY,1,22.5,a1I4W00000HFZo3UAH,,,,,,,a1R4W000004PyfNUAS,,22.5,false,0,22.5,a104W00000G3d1FQAR,0,0,0,22.5,0034W00002DpoedQAB,0,a114W00000Kvqi5QAB,true,,,,,406,FON-International Association,,a104W00000G3d1fQAB,155,700,1315,618,1316,a1R4W000004PyfNUAS,,a104W00000G3d1FQAR,113,402,
a114W00000Kvqi7QAB,0000002681,404,a124W00000MTdfsQAD,2020-04-20,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1fQAB,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,,,true,a1C4W00000845KlUAI,1,675,a1I4W00000HFZo4UAH,,test test420-2,,,,,a1R4W000004PyfNUAS,,675,false,0,675,a104W00000G3d1FQAR,0,0,0,675,0034W00002DpoeeQAB,0,,false,,,,,407,FON-International Association,,a104W00000G3d1fQAB,155,96,,613,1317,a1R4W000004PyfNUAS,,a104W00000G3d1FQAR,114,,
a114W00000Kvqi8QAB,0000002682,405,a124W00000MTdfsQAD,2020-04-20,,true,a0o4W00000M5SknQAF,false,,false,2020-12-31,a104W00000G3d1fQAB,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,a1I4W00000HFZo4UAH,,true,a1C4W00000845LQUAY,1,15,a1I4W00000HFZo5UAH,,,,,,,a1R4W000004PyfNUAS,,15,false,0,15,a104W00000G3d1FQAR,0,0,0,15,0034W00002DpoeeQAB,0,a114W00000Kvqi7QAB,true,,,,,407,FON-International Association,,a104W00000G3d1fQAB,155,700,1317,619,1318,a1R4W000004PyfNUAS,,a104W00000G3d1FQAR,114,404,
a114W00000Kvqi9QAB,0000002683,406,a124W00000MTdfrQAD,2020-04-20,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1fQAB,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,,,true,a1C4W00000845KlUAI,1,675,a1I4W00000HFZo6UAH,,test test0420,,,,,a1R4W000004PyfNUAS,,675,false,0,675,a104W00000G3d1FQAR,0,0,0,675,0034W00002DpoedQAB,0,,false,,,,,408,FON-International Association,,a104W00000G3d1fQAB,155,96,,613,1319,a1R4W000004PyfNUAS,,a104W00000G3d1FQAR,113,,
a114W00000KvqiAQAR,0000002684,407,a124W00000MTdfrQAD,2020-04-20,,true,a0o4W00000M5SknQAF,false,,false,2020-12-31,a104W00000G3d1fQAB,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,a1I4W00000HFZo6UAH,,true,a1C4W00000845LPUAY,1,22.5,a1I4W00000HFZo7UAH,,,,,,,a1R4W000004PyfNUAS,,22.5,false,0,22.5,a104W00000G3d1FQAR,0,0,0,22.5,0034W00002DpoedQAB,0,a114W00000Kvqi9QAB,true,,,,,408,FON-International Association,,a104W00000G3d1fQAB,155,700,1319,618,1320,a1R4W000004PyfNUAS,,a104W00000G3d1FQAR,113,406,
a114W00000KvqiBQAR,0000002685,408,a124W00000MTdfuQAD,2020-04-20,,true,a0o4W00000M5SknQAF,true,,false,2020-12-31,a104W00000G3d1fQAB,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,,,true,a1C4W00000845KlUAI,1,675,a1I4W00000HFZo8UAH,,test test0420,,,,,a1R4W000004PyfNUAS,,675,false,0,675,a104W00000G3d1FQAR,0,0,0,675,0034W00002DpoedQAB,0,,false,,,,,409,FON-International Association,,a104W00000G3d1fQAB,155,96,,613,1448,a1R4W000004PyfNUAS,,a104W00000G3d1FQAR,113,,
a114W00000KvqrNQAR,0000001378,409,a124W00000MTdhrQAD,2014-10-21,,true,a0o4W00000M5SknQAF,true,,false,2015-06-30,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,,,true,,1,225,a1I4W00000HFaBvUAL,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,225,false,0,225,a104W00000G3d1EQAR,0,0,0,225,,0,,false,,,,,154,FON-International Association,,a104W00000G3d1EQAR,155,651,,,1349,,,a104W00000G3d1EQAR,,,
a114W00000KvqrOQAR,0000001379,410,a124W00000MTdhrQAD,2014-10-21,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,a1I4W00000HFaBwUAL,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,154,FON-International Association,,a104W00000G3d1EQAR,152,565,,,1350,,,a104W00000G3d1EQAR,,,
a114W00000KvqrPQAR,0000001380,411,a124W00000MTdhrQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFaBxUAL,BECKENHAM,Jay Armstrong,United Kingdom,BR3 4SB,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,154,FON-International Association,,a104W00000G3d1EQAR,150,,,,1351,,,a104W00000G3d1EQAR,,,
a114W00000KvqrQQAR,0000001381,412,a124W00000MTdhsQAD,2014-08-03,,true,a0o4W00000M5SknQAF,true,,false,2114-08-03,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,,,true,,1,25,a1I4W00000HFaByUAL,BROMLEY,Caroline Perkins,United Kingdom,BR1 2QA,,,,,25,false,0,25,a104W00000G3d1EQAR,0,0,0,25,,0,,false,,,,,155,FON-International Association,,a104W00000G3d1EQAR,155,609,,,1353,,,a104W00000G3d1EQAR,,,
a114W00000KvqrRQAR,0000001382,413,a124W00000MTdhsQAD,2014-08-03,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,a1I4W00000HFaBzUAL,BROMLEY,Caroline Perkins,United Kingdom,BR1 2QA,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,155,FON-International Association,,a104W00000G3d1EQAR,152,565,,,1478,,,a104W00000G3d1EQAR,,,
a114W00000KvqrSQAR,0000001383,414,a124W00000MTdhsQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFaC0UAL,BROMLEY,Caroline Perkins,United Kingdom,BR1 2QA,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,155,FON-International Association,,a104W00000G3d1EQAR,150,,,,1479,,,a104W00000G3d1EQAR,,,
a114W00000KvqrTQAR,0000001384,415,a124W00000MTdhtQAD,2014-03-02,,true,a0o4W00000M5SknQAF,true,,false,2014-06-30,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,,,true,,1,50,a1I4W00000HFaC1UAL,ORPINGTON,Sam Wilkins,United Kingdom,BR5 3QB,,,,,50,false,0,50,a104W00000G3d1EQAR,0,0,0,50,,0,,false,,,,,156,FON-International Association,,a104W00000G3d1EQAR,155,650,,,1481,,,a104W00000G3d1EQAR,,,
a114W00000KvqrUQAR,0000001385,416,a124W00000MTdhtQAD,2014-03-02,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,a1I4W00000HFaC2UAL,ORPINGTON,Sam Wilkins,United Kingdom,BR5 3QB,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,156,FON-International Association,,a104W00000G3d1EQAR,152,565,,,1482,,,a104W00000G3d1EQAR,,,
a114W00000KvqrVQAR,0000001386,417,a124W00000MTdhtQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFaC3UAL,ORPINGTON,Sam Wilkins,United Kingdom,BR5 3QB,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,156,FON-International Association,,a104W00000G3d1EQAR,150,,,,1483,,,a104W00000G3d1EQAR,,,
a114W00000KvqrWQAR,0000001387,418,a124W00000MTdhuQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGDQA4,a154W00000926RmQAI,Research Paper,5,,,false,,1,5,a1I4W00000HFaC4UAL,BECKENHAM,Cory Shaw,United Kingdom,BR3 4NP,,,,,5,false,0,5,a104W00000G3d1EQAR,0,0,0,5,,0,,false,,,,,157,FON-International Association,,a104W00000G3d1EQAR,153,28,,,1484,,,a104W00000G3d1EQAR,,,
a114W00000KvqrXQAR,0000001388,419,a124W00000MTdhvQAD,2017-10-03,,true,a0o4W00000M5SknQAF,true,,false,2117-10-03,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,,,true,,1,25,a1I4W00000HFaC5UAL,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,25,false,0,25,a104W00000G3d1EQAR,0,0,0,25,,0,,false,,,,,158,FON-International Association,,a104W00000G3d1EQAR,155,609,,,1485,,,a104W00000G3d1EQAR,,,
a114W00000KvqrYQAR,0000001389,420,a124W00000MTdhvQAD,2017-10-03,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,,,true,,1,0,a1I4W00000HFaC6UAL,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,158,FON-International Association,,a104W00000G3d1EQAR,152,565,,,1486,,,a104W00000G3d1EQAR,,,
a114W00000KvqrZQAR,0000001390,421,a124W00000MTdhvQAD,,,true,a0o4W00000M5SknQAF,true,,false,,a104W00000G3d1EQAR,false,false,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,,,true,,1,0,a1I4W00000HFaC7UAL,BROMLEY,Cory Reed,United Kingdom,BR1 5NW,,,,,0,false,0,0,a104W00000G3d1EQAR,0,0,0,0,,0,,false,,,,,158,FON-International Association,,a104W00000G3d1EQAR,150,,,,1487,,,a104W00000G3d1EQAR,,,
